order_id_new,order_try_id_new,calc_created,metered_price,upfront_price,distance,duration,gps_confidence,entered_by,b_state,dest_change_number,prediction_price_type,predicted_distance,predicted_duration,change_reason_pricing,ticket_id_new,order_state,order_try_state,overpaid_ride_ticket,fraud_score,calc_date,calc_time,hour,time_block,pct_diff,price_deviation_flag
26,26,2020-02-02 06:44:20,6000.0,8500.0,12,160,1,client,finished,1,upfront,5776.0,872.0,,1428,finished,finished,0,,2020-02-02,06:44:20,6,A,41.66666666666667,True
132,132,2020-02-03 07:12:30,3.75,3.8,116,462,1,client,finished,1,upfront,1224.0,195.0,,1486,finished,finished,0,-8188.0,2020-02-03,07:12:30,7,B,1.3333333333333286,False
391,391,2020-02-05 22:19:02,4.82,6.9,6786,1035,1,client,finished,1,upfront,12027.0,1145.0,,1804,finished,finished,0,-4.0,2020-02-05,22:19:02,22,D,43.15352697095435,True
610,610,2020-02-08 00:57:53,4.0,4.0,1573,178,1,client,finished,1,upfront,1765.0,324.0,,2073,finished,finished,0,-65.0,2020-02-08,00:57:53,0,A,0.0,False
746,746,2020-02-09 01:17:14,9049.98,9000.0,6252,1045,1,client,finished,1,upfront,6240.0,904.0,,2160,finished,finished,0,,2020-02-09,01:17:14,1,A,-0.5522664138484237,False
984,984,2020-02-11 15:24:01,10.71,11.4,6960,1316,1,client,finished,2,upfront,8390.0,1210.0,,2465,finished,finished,0,-572.0,2020-02-11,15:24:01,15,C,6.44257703081232,False
602,602,2020-02-07 23:46:15,7.36,8.5,7253,636,1,client,finished,1,upfront,9406.0,746.0,,2215,finished,finished,0,-4014.0,2020-02-07,23:46:15,23,D,15.489130434782602,False
1216,1216,2020-02-14 04:43:37,8.02,7.8,14326,1350,1,client,finished,1,upfront,14097.0,1290.0,,2746,finished,finished,0,-144.0,2020-02-14,04:43:37,4,A,-2.743142144638401,False
1454,1454,2020-02-15 16:08:19,33.8,22.7,74396,4019,1,client,finished,1,upfront,48783.0,2811.0,,3159,finished,finished,0,-1772.0,2020-02-15,16:08:19,16,C,-32.840236686390526,True
1291,1291,2020-02-14 16:33:59,3.0,3.0,1323,185,1,client,finished,1,upfront,1028.0,188.0,,2793,finished,finished,0,-2846.0,2020-02-14,16:33:59,16,C,0.0,False
2790,2790,2020-02-28 23:15:14,8.08,7.7,11295,1049,1,client,finished,1,upfront,10359.0,1043.0,,4584,finished,finished,0,-4.0,2020-02-28,23:15:14,23,D,-4.702970297029702,False
2031,2031,2020-02-21 15:14:37,6.69,4.7,4312,775,0,client,finished,1,upfront,2874.0,480.0,,4005,finished,finished,0,-9.0,2020-02-21,15:14:37,15,C,-29.74588938714499,True
670,670,2020-02-08 13:51:06,3.63,4.0,3837,512,1,client,finished,1,upfront,4282.0,577.0,,2104,finished,finished,0,-514.0,2020-02-08,13:51:06,13,C,10.192837465564741,False
749,749,2020-02-09 02:12:46,3.25,3.3,723,173,1,client,finished,1,upfront,772.0,207.0,,2164,finished,finished,0,-912.0,2020-02-09,02:12:46,2,A,1.538461538461533,False
790,790,2020-02-09 13:46:23,24899.68,18500.0,16975,3025,1,client,finished,1,upfront,13749.0,2129.0,,2223,finished,finished,0,,2020-02-09,13:46:23,13,C,-25.70185640939964,True
760,760,2020-02-09 06:10:57,7.9,8.8,11459,953,1,client,finished,1,upfront,13488.0,968.0,,2174,finished,finished,0,,2020-02-09,06:10:57,6,A,11.392405063291143,False
1417,1417,2020-02-15 07:05:23,2000.0,8000.0,0,0,0,client,finished,1,upfront,12384.0,1641.0,,2904,finished,finished,0,,2020-02-15,07:05:23,7,B,300.0,True
1281,1281,2020-02-14 16:47:14,19126.01,17000.0,11338,3099,1,client,finished,1,upfront,11606.0,2004.0,,2797,finished,finished,1,,2020-02-14,16:47:14,16,C,-11.115805126108365,False
1917,1917,2020-02-20 17:48:01,3.97,4.3,4795,490,1,client,finished,1,upfront,4699.0,651.0,,3578,finished,finished,0,,2020-02-20,17:48:01,17,C,8.31234256926951,False
2117,2117,2020-02-22 06:09:02,6.78,5.6,6783,1290,1,client,finished,1,upfront,6362.0,881.0,,3752,finished,finished,0,-2500.0,2020-02-22,06:09:02,6,A,-17.404129793510332,False
2464,2464,2020-02-25 12:27:38,4.36,4.4,7016,722,1,client,finished,1,upfront,7260.0,714.0,,4205,finished,finished,0,-20.0,2020-02-25,12:27:38,12,B,0.9174311926605512,False
1174,1174,2020-02-13 15:29:49,4156.7,3500.0,6199,968,1,client,finished,1,upfront,5450.0,851.0,,2695,finished,finished,0,,2020-02-13,15:29:49,15,C,-15.798590227824954,False
2957,2957,2020-03-01 11:14:29,3.27,2.6,2820,513,1,client,finished,1,upfront,1353.0,152.0,,4751,finished,finished,0,-1046.0,2020-03-01,11:14:29,11,B,-20.489296636085623,True
26,26,2020-02-02 06:44:20,6000.0,8500.0,12,160,1,client,finished,1,upfront,5776.0,872.0,,1382,finished,finished,0,,2020-02-02,06:44:20,6,A,41.66666666666667,True
82,82,2020-02-02 15:01:04,5.42,5.9,2571,416,1,client,finished,1,upfront,2535.0,534.0,,1456,finished,finished,0,-1304.0,2020-02-02,15:01:04,15,C,8.856088560885617,False
272,272,2020-02-04 15:28:39,11.17,11.1,14263,1795,1,client,finished,1,upfront,13948.0,1818.0,,1657,finished,finished,0,-306.0,2020-02-04,15:28:39,15,C,-0.6266786034019721,False
297,297,2020-02-04 21:41:55,32509.5,12000.0,22198,3267,0,client,finished,1,upfront,9532.0,1095.0,,1697,finished,finished,0,,2020-02-04,21:41:55,21,D,-63.08771282240576,True
249,249,2020-02-04 12:06:28,7429.02,6500.0,4385,1079,1,client,finished,1,upfront,4194.0,777.0,,1637,finished,finished,1,,2020-02-04,12:06:28,12,B,-12.505283334814019,False
373,373,2020-02-05 17:28:02,5.29,5.1,6386,753,1,client,finished,1,upfront,5513.0,826.0,,1787,finished,finished,0,,2020-02-05,17:28:02,17,C,-3.5916824196597426,False
592,592,2020-02-07 22:06:07,6.8,7.0,5033,566,1,client,finished,1,upfront,5092.0,609.0,,2304,finished,finished,0,-52.0,2020-02-07,22:06:07,22,D,2.941176470588238,False
361,361,2020-02-05 16:16:23,8474.99,12000.0,2260,2275,1,client,finished,1,upfront,7886.0,1255.0,,1817,finished,finished,0,,2020-02-05,16:16:23,16,C,41.59308742547189,True
975,975,2020-02-11 11:53:28,2000.0,2000.0,1845,365,1,client,finished,1,upfront,2005.0,447.0,,2450,finished,finished,0,,2020-02-11,11:53:28,11,B,0.0,False
978,978,2020-02-11 13:05:16,6.51,6.5,6156,1286,1,client,finished,1,upfront,8120.0,943.0,,2643,finished,finished,0,-238.0,2020-02-11,13:05:16,13,C,-0.1536098310291826,False
1357,1357,2020-02-14 23:43:35,10723.02,10500.0,8268,971,1,client,finished,1,upfront,8137.0,1004.0,,2916,finished,finished,0,,2020-02-14,23:43:35,23,D,-2.0798245270455564,False
1470,1470,2020-02-15 18:59:36,5.21,4.2,9328,737,1,client,finished,1,upfront,6567.0,716.0,,3006,finished,finished,0,-70.0,2020-02-15,18:59:36,18,C,-19.385796545105563,False
1131,1131,2020-02-13 08:44:33,15310.98,14500.0,11203,2035,1,client,finished,1,upfront,11226.0,1624.0,,2693,finished,finished,0,,2020-02-13,08:44:33,8,B,-5.2967216990682475,False
2070,2070,2020-02-21 21:31:10,2.5,3.0,2055,360,1,client,finished,1,upfront,2316.0,522.0,,3713,finished,finished,0,-684.0,2020-02-21,21:31:10,21,D,20.0,False
1952,1952,2020-02-21 03:43:57,6.9,4.0,6968,500,1,client,finished,1,upfront,5024.0,456.0,,3595,finished,finished,0,-504.0,2020-02-21,03:43:57,3,A,-42.02898550724638,True
3599,3599,2020-03-08 11:40:33,4.22,4.9,5177,795,1,client,finished,2,upfront,6878.0,794.0,,605,finished,finished,0,-3.0,2020-03-08,11:40:33,11,B,16.113744075829402,False
3673,3673,2020-03-09 10:12:38,4.6,4.7,5917,558,1,client,finished,1,upfront,5889.0,595.0,,697,finished,finished,0,-340.0,2020-03-09,10:12:38,10,B,2.1739130434782727,False
1261,1261,2020-02-14 14:51:38,26707.51,7000.0,20017,1345,0,client,finished,1,upfront,3966.0,789.0,,3128,finished,finished,0,,2020-02-14,14:51:38,14,C,-73.79014367119959,True
3926,3926,2020-03-11 19:13:24,7.0,7.2,5905,586,1,client,finished,1,upfront,5731.0,661.0,,1355,finished,finished,0,-982.0,2020-03-11,19:13:24,19,D,2.85714285714286,False
245,245,2020-02-04 11:03:45,9.03,2.7,7502,3359,1,client,finished,1,upfront,3921.0,415.0,,1625,finished,finished,0,-286.0,2020-02-04,11:03:45,11,B,-70.09966777408637,True
1100,1100,2020-02-12 20:07:05,17590.67,19000.0,12994,1943,1,client,finished,1,upfront,14120.0,2120.0,,2611,finished,finished,0,,2020-02-12,20:07:05,20,D,8.011803984726004,False
945,945,2020-02-11 04:39:05,6000.0,6000.0,2620,1168,1,client,finished,1,upfront,2540.0,476.0,,2734,finished,finished,0,,2020-02-11,04:39:05,4,A,0.0,False
1536,1536,2020-02-16 09:42:27,7.91,4.3,3787,1188,1,client,finished,1,upfront,2892.0,363.0,,3054,finished,finished,0,-92.0,2020-02-16,09:42:27,9,B,-45.63843236409608,True
1648,1648,2020-02-17 15:26:52,3.59,3.3,1876,496,1,client,finished,1,upfront,1817.0,391.0,,4249,finished,finished,0,-114.0,2020-02-17,15:26:52,15,C,-8.077994428969362,False
2524,2524,2020-02-26 06:44:21,6.43,5.0,8771,1573,1,client,finished,1,upfront,6959.0,1088.0,,4358,finished,finished,0,-876.0,2020-02-26,06:44:21,6,A,-22.239502332814926,True
2618,2618,2020-02-27 12:05:15,11.4,9.2,13474,1219,1,client,finished,1,upfront,13272.0,1179.0,,4415,finished,finished,0,-540.0,2020-02-27,12:05:15,12,B,-19.298245614035096,False
3086,3086,2020-03-03 03:31:46,9.33,7.6,15036,1970,1,client,finished,1,upfront,14721.0,1049.0,,4937,finished,finished,0,-180.0,2020-03-03,03:31:46,3,A,-18.54233654876742,False
2924,2924,2020-03-01 01:58:22,8.03,7.5,11831,942,1,client,finished,1,upfront,10400.0,956.0,,251,finished,finished,0,-52.0,2020-03-01,01:58:22,1,A,-6.600249066002483,False
3556,3556,2020-03-08 00:15:45,9.06,9.8,10817,719,1,client,finished,1,upfront,10961.0,981.0,,554,finished,finished,0,-310.0,2020-03-08,00:15:45,0,A,8.16777041942605,False
57,57,2020-02-02 12:08:26,3.83,4.2,3790,602,1,client,finished,1,upfront,4776.0,604.0,,1493,finished,finished,0,-1006.0,2020-02-02,12:08:26,12,B,9.66057441253264,False
360,360,2020-02-05 15:12:40,4.77,3.9,3434,1047,1,client,finished,1,upfront,2685.0,800.0,,1767,finished,finished,0,,2020-02-05,15:12:40,15,C,-18.238993710691815,False
1967,1967,2020-02-21 07:23:08,12.23,9.6,9715,2994,1,client,finished,1,upfront,8350.0,2147.0,,3607,finished,finished,0,0.0,2020-02-21,07:23:08,7,B,-21.504497138184796,True
2046,2046,2020-02-21 16:31:44,5.82,5.4,3772,843,1,client,finished,1,upfront,3892.0,672.0,,3686,finished,finished,0,-54.0,2020-02-21,16:31:44,16,C,-7.216494845360823,False
1668,1668,2020-02-17 20:56:20,8.89,7.4,12840,1116,1,client,finished,1,upfront,10352.0,953.0,,4053,finished,finished,0,,2020-02-17,20:56:20,20,D,-16.76040494938133,False
704,704,2020-02-08 20:06:27,47190.98,50000.0,31876,2827,0,client,finished,1,upfront,33421.0,3051.0,,4301,finished,finished,0,,2020-02-08,20:06:27,20,D,5.9524510828128525,False
3084,3084,2020-03-02 23:47:14,2.5,6.3,120,123,1,client,finished,1,upfront,8320.0,817.0,,4934,finished,finished,0,-6118.0,2020-03-02,23:47:14,23,D,152.0,True
3682,3682,2020-03-09 11:56:53,4.48,4.8,4535,743,1,client,finished,1,upfront,4758.0,837.0,,774,finished,finished,0,-682.0,2020-03-09,11:56:53,11,B,7.142857142857128,False
3738,3738,2020-03-09 21:07:08,13.62,13.2,17832,1375,1,client,finished,1,upfront,17474.0,1260.0,,775,finished,finished,0,-362.0,2020-03-09,21:07:08,21,D,-3.083700440528634,False
1027,1027,2020-02-12 02:53:54,9.28,9.3,12753,1289,1,client,finished,1,upfront,12769.0,1298.0,,2508,finished,finished,0,-10.0,2020-02-12,02:53:54,2,A,0.2155172413793249,False
341,341,2020-02-05 12:01:28,3.45,3.3,2771,496,1,client,finished,1,upfront,2722.0,430.0,,1736,finished,finished,0,,2020-02-05,12:01:28,12,B,-4.347826086956532,False
39,39,2020-02-02 08:21:21,3.05,3.4,3292,376,1,client,finished,1,upfront,3935.0,415.0,,1386,finished,finished,0,,2020-02-02,08:21:21,8,B,11.475409836065577,False
561,561,2020-02-07 19:23:59,17340.72,13500.0,12066,2715,1,client,finished,1,upfront,9545.0,1764.0,,2213,finished,finished,0,,2020-02-07,19:23:59,19,D,-22.14856130541293,True
811,811,2020-02-09 16:13:45,8628.13,11500.0,4065,749,1,client,finished,1,upfront,6027.0,895.0,,2246,finished,finished,0,,2020-02-09,16:13:45,16,C,33.28496441291451,True
932,932,2020-02-10 20:44:41,9252.96,12000.0,6849,866,1,client,finished,1,upfront,9341.0,1251.0,,2400,finished,finished,0,,2020-02-10,20:44:41,20,D,29.68822949629093,True
1008,1008,2020-02-11 20:09:06,27380.74,12500.0,19032,3236,1,client,finished,1,upfront,9396.0,1506.0,,2489,finished,finished,0,,2020-02-11,20:09:06,20,D,-54.347471982130514,True
1305,1305,2020-02-14 18:31:45,6.84,6.4,7571,928,1,client,finished,1,upfront,6903.0,876.0,,2810,finished,finished,0,-562.0,2020-02-14,18:31:45,18,C,-6.432748538011689,False
1438,1438,2020-02-15 11:03:54,2.81,2.8,1705,439,1,client,finished,1,upfront,1830.0,272.0,,3107,finished,finished,0,-10.0,2020-02-15,11:03:54,11,B,-0.3558718861210047,False
1673,1673,2020-02-17 21:38:29,3.12,3.1,3370,387,1,client,finished,1,upfront,3465.0,380.0,,3279,finished,finished,0,,2020-02-17,21:38:29,21,D,-0.6410256410256416,False
510,510,2020-02-07 10:31:11,16564.53,6000.0,13233,1308,0,client,finished,1,upfront,3240.0,759.0,,4227,finished,finished,1,,2020-02-07,10:31:11,10,B,-63.77802448967764,True
2901,2901,2020-02-29 21:46:55,4.5,4.9,5160,646,1,client,finished,1,upfront,5698.0,703.0,,4763,finished,finished,0,,2020-02-29,21:46:55,21,D,8.888888888888896,False
3042,3042,2020-03-02 12:54:42,3.79,3.4,2114,523,1,client,finished,1,upfront,2113.0,395.0,,4885,finished,finished,0,-2612.0,2020-03-02,12:54:42,12,B,-10.290237467018473,False
2047,2047,2020-02-21 16:38:46,10.9,10.7,14266,1689,1,client,finished,1,upfront,13042.0,1794.0,,0,finished,finished,0,-14.0,2020-02-21,16:38:46,16,C,-1.8348623853211108,False
3209,3209,2020-03-04 19:45:17,3.4,3.9,3553,474,1,client,finished,1,upfront,4008.0,580.0,,161,finished,finished,0,,2020-03-04,19:45:17,19,D,14.705882352941178,False
3668,3668,2020-03-09 09:00:21,4.09,3.3,3745,718,1,client,finished,1,upfront,2734.0,563.0,,724,finished,finished,0,0.0,2020-03-09,09:00:21,9,B,-19.315403422982886,False
3594,3594,2020-03-08 09:24:12,3.11,3.8,1904,423,1,client,finished,1,upfront,2906.0,478.0,,679,finished,finished,0,-1186.0,2020-03-08,09:24:12,9,B,22.186495176848876,True
2815,2815,2020-02-29 04:25:22,3.08,3.0,3084,419,1,client,finished,1,upfront,2929.0,404.0,,39,finished,finished,0,-350.0,2020-02-29,04:25:22,4,A,-2.5974025974025996,False
181,181,2020-02-03 17:25:19,2889.1,3500.0,4019,755,1,client,finished,1,upfront,4833.0,1055.0,,1563,finished,finished,0,,2020-02-03,17:25:19,17,C,21.144993250493236,True
165,165,2020-02-03 14:51:06,6271.13,6000.0,8524,1755,1,client,finished,1,upfront,8041.0,1693.0,,1542,finished,finished,0,,2020-02-03,14:51:06,14,C,-4.3234632354934455,False
270,270,2020-02-04 16:46:11,77558.24,69000.0,46397,6719,1,client,finished,1,upfront,44627.0,3645.0,,1688,finished,finished,0,,2020-02-04,16:46:11,16,C,-11.034598000160917,False
64,64,2020-02-02 14:02:27,19215.78,17500.0,14817,2388,1,client,finished,1,upfront,13634.0,2019.0,,1489,finished,finished,0,,2020-02-02,14:02:27,14,C,-8.929015631944157,False
684,684,2020-02-08 15:32:12,2.8,3.1,3017,317,1,client,finished,1,upfront,3075.0,448.0,,2105,finished,finished,0,,2020-02-08,15:32:12,15,C,10.714285714285724,False
963,963,2020-02-11 10:11:20,10.12,8.1,10878,1137,1,client,finished,1,upfront,11245.0,1081.0,,2438,finished,finished,0,-2.0,2020-02-11,10:11:20,10,B,-19.960474308300395,False
1229,1229,2020-02-14 07:09:29,3.99,4.8,3798,667,1,client,finished,1,upfront,4431.0,876.0,,2754,finished,finished,0,-1530.0,2020-02-14,07:09:29,7,B,20.300751879699234,True
1326,1326,2020-02-14 20:34:03,6000.0,6000.0,2524,736,1,client,finished,1,upfront,2236.0,383.0,,2844,finished,finished,0,,2020-02-14,20:34:03,20,D,0.0,False
1562,1562,2020-02-16 17:18:28,6000.0,6000.0,1118,318,1,client,finished,1,upfront,1762.0,319.0,,3111,finished,finished,0,,2020-02-16,17:18:28,17,C,0.0,False
1754,1754,2020-02-18 21:05:21,10.85,11.9,13817,939,1,client,finished,1,upfront,15162.0,1134.0,,3483,finished,finished,0,-91.0,2020-02-18,21:05:21,21,D,9.677419354838717,False
2007,2007,2020-02-21 12:34:17,7.78,4.8,12455,1601,1,client,finished,1,upfront,6841.0,1006.0,,3647,finished,finished,0,-156.0,2020-02-21,12:34:17,12,B,-38.30334190231363,True
1635,1635,2020-02-17 13:01:26,4.0,4.8,1057,318,1,client,finished,1,upfront,2215.0,538.0,,3263,finished,finished,0,,2020-02-17,13:01:26,13,C,19.999999999999996,False
2485,2485,2020-02-25 16:04:27,5.4,6.9,6429,796,1,client,finished,1,upfront,8883.0,997.0,,4229,finished,finished,0,,2020-02-25,16:04:27,16,C,27.777777777777775,True
2438,2438,2020-02-25 06:59:46,3.07,2.5,2803,673,1,client,finished,1,upfront,2363.0,450.0,,4252,finished,finished,0,-268.0,2020-02-25,06:59:46,6,A,-18.56677524429967,False
2599,2599,2020-02-27 07:03:53,13.21,10.2,18495,1900,1,client,finished,1,upfront,11241.0,1916.0,,4383,finished,finished,0,,2020-02-27,07:03:53,7,B,-22.785768357305084,True
2155,2155,2020-02-22 12:35:45,5.91,6.0,7087,889,1,client,finished,1,upfront,7080.0,909.0,,156,finished,finished,0,-18.0,2020-02-22,12:35:45,12,B,1.5228426395939063,False
3379,3379,2020-03-06 15:36:26,5.57,3.8,4883,1121,1,client,finished,1,upfront,3112.0,695.0,,354,finished,finished,0,-994.0,2020-03-06,15:36:26,15,C,-31.777378815080798,True
3611,3611,2020-03-08 14:21:07,6.89,5.5,8452,1053,1,client,finished,1,upfront,6398.0,835.0,,624,finished,finished,0,-52.0,2020-03-08,14:21:07,14,C,-20.17416545718432,True
3670,3670,2020-03-09 09:46:13,3.7,2.7,4507,854,1,client,finished,1,upfront,2780.0,601.0,,723,finished,finished,0,-8.0,2020-03-09,09:46:13,9,B,-27.027027027027025,True
3503,3503,2020-03-07 16:21:51,5.78,5.9,7084,837,1,client,finished,1,upfront,7241.0,852.0,,534,finished,finished,0,-736.0,2020-03-07,16:21:51,16,C,2.07612456747405,False
1899,1899,2020-02-20 15:42:05,6.11,6.9,9343,1264,1,client,finished,1,upfront,11095.0,1384.0,,3611,finished,finished,0,-252.0,2020-02-20,15:42:05,15,C,12.929623567921439,False
1862,1862,2020-02-20 05:38:48,4.72,4.1,6357,1064,1,client,finished,1,upfront,5436.0,875.0,,3477,finished,finished,0,-51.0,2020-02-20,05:38:48,5,A,-13.135593220338986,False
1980,1980,2020-02-21 08:25:35,5.42,4.0,6571,775,1,client,finished,1,upfront,3607.0,686.0,,3613,finished,finished,0,-671.0,2020-02-21,08:25:35,8,B,-26.199261992619927,True
2147,2147,2020-02-22 11:41:38,6.84,5.2,8441,1030,1,client,finished,1,upfront,5723.0,824.0,,3790,finished,finished,0,-225.0,2020-02-22,11:41:38,11,B,-23.9766081871345,True
2175,2175,2020-02-22 15:14:06,7.97,5.7,6907,1747,1,client,finished,1,upfront,7166.0,769.0,,3986,finished,finished,0,-166.0,2020-02-22,15:14:06,15,C,-28.481806775407776,True
2750,2750,2020-02-28 18:15:33,4.51,5.1,2072,562,1,client,finished,1,upfront,2807.0,604.0,,4577,finished,finished,0,-1.0,2020-02-28,18:15:33,18,C,13.082039911308202,False
3597,3597,2020-03-08 10:49:13,4.64,3.5,4428,824,1,client,finished,1,upfront,3419.0,519.0,,598,finished,finished,0,,2020-03-08,10:49:13,10,B,-24.568965517241374,True
3242,3242,2020-03-05 08:12:59,4.35,4.0,4783,648,1,client,finished,1,upfront,4416.0,566.0,,204,finished,finished,0,-14225.0,2020-03-05,08:12:59,8,B,-8.045977011494246,False
3915,3915,2020-03-11 17:14:28,9.12,7.3,11262,1144,1,client,finished,1,upfront,7294.0,1150.0,,975,finished,finished,0,-20.0,2020-03-11,17:14:28,17,C,-19.956140350877188,False
2771,2771,2020-02-28 20:17:59,4.41,3.0,2922,689,1,client,finished,1,upfront,1638.0,348.0,,4567,finished,finished,0,,2020-02-28,20:17:59,20,D,-31.97278911564626,True
2960,2960,2020-03-01 12:24:36,5.9,5.3,8955,1222,1,client,finished,1,upfront,8918.0,890.0,,4786,finished,finished,0,-2522.0,2020-03-01,12:24:36,12,B,-10.169491525423737,False
3293,3293,2020-03-05 17:59:32,6.37,4.9,7447,1813,1,client,finished,1,upfront,7462.0,940.0,,274,finished,finished,0,-1658.0,2020-03-05,17:59:32,17,C,-23.076923076923073,True
2787,2787,2020-02-28 22:52:26,7.57,7.9,7959,603,1,client,finished,1,upfront,8054.0,716.0,,630,finished,finished,0,-172.0,2020-02-28,22:52:26,22,D,4.359313077939234,False
3093,3093,2020-03-03 06:49:48,6.93,6.5,8430,1073,1,client,finished,1,upfront,8117.0,959.0,,8,finished,finished,0,,2020-03-03,06:49:48,6,A,-6.204906204906202,False
856,856,2020-02-10 06:23:44,6.25,4.9,5354,1317,1,client,finished,1,upfront,5220.0,771.0,,2433,finished,finished,0,,2020-02-10,06:23:44,6,A,-21.599999999999994,True
3584,3584,2020-03-08 05:37:34,3.9,4.8,3993,453,1,client,finished,1,upfront,6013.0,441.0,,579,finished,finished,0,-1.0,2020-03-08,05:37:34,5,A,23.076923076923077,True
3567,3567,2020-03-08 01:52:26,4.98,5.9,4971,404,1,client,finished,1,upfront,5548.0,576.0,,563,finished,finished,0,,2020-03-08,01:52:26,1,A,18.473895582329313,False
3699,3699,2020-03-09 14:00:28,6.19,6.1,2764,621,1,client,finished,1,upfront,2501.0,643.0,,791,finished,finished,0,0.0,2020-03-09,14:00:28,14,C,-1.4539579967689942,False
2250,2250,2020-02-23 01:25:41,7.18,9.1,10559,813,1,client,finished,1,upfront,13412.0,1119.0,,35,finished,finished,0,-236.0,2020-02-23,01:25:41,1,A,26.740947075208915,True
348,348,2020-02-05 13:36:26,6000.0,6000.0,2973,606,1,client,finished,1,upfront,3033.0,551.0,,1369,finished,finished,0,,2020-02-05,13:36:26,13,C,0.0,False
2645,2645,2020-02-27 16:36:43,3.25,4.6,1999,308,1,client,finished,1,upfront,2480.0,717.0,,4452,finished,finished,0,-288.0,2020-02-27,16:36:43,16,C,41.53846153846153,True
2904,2904,2020-02-29 22:42:41,13.24,8.9,10179,1319,1,client,finished,1,upfront,6847.0,786.0,,4703,finished,finished,0,-370.0,2020-02-29,22:42:41,22,D,-32.779456193353475,True
3412,3412,2020-03-06 20:42:32,3.99,4.1,4437,560,1,client,finished,1,upfront,4669.0,568.0,,447,finished,finished,0,-102.0,2020-03-06,20:42:32,20,D,2.7568922305764265,False
3386,3386,2020-03-06 16:48:38,7.33,7.6,9302,1084,1,client,finished,1,upfront,8923.0,1266.0,,370,finished,finished,0,-1374.0,2020-03-06,16:48:38,16,C,3.683492496589353,False
3514,3514,2020-03-07 18:02:50,5.27,3.8,6609,711,1,client,finished,1,upfront,4019.0,571.0,,518,finished,finished,0,-394.0,2020-03-07,18:02:50,18,C,-27.893738140417458,True
3759,3759,2020-03-10 08:18:25,8.69,6.0,12584,1080,1,client,finished,1,upfront,6529.0,1025.0,,852,finished,finished,0,-40.0,2020-03-10,08:18:25,8,B,-30.955120828538547,True
2866,2866,2020-02-29 15:17:50,7.59,7.8,10662,959,1,client,finished,1,upfront,10730.0,1041.0,,4769,finished,finished,0,-1.0,2020-02-29,15:17:50,15,C,2.7667984189723316,False
2865,2865,2020-02-29 15:09:29,3.53,3.6,3009,619,1,client,finished,1,upfront,3001.0,651.0,,12,finished,finished,0,-1420.0,2020-02-29,15:09:29,15,C,1.9830028328611982,False
2789,2789,2020-02-28 22:58:02,4.16,4.0,2728,528,1,client,finished,1,upfront,2945.0,449.0,,4582,finished,finished,0,,2020-02-28,22:58:02,22,D,-3.8461538461538494,False
3164,3164,2020-03-04 06:37:35,4.29,3.2,6423,803,1,client,finished,1,upfront,4011.0,659.0,,102,finished,finished,0,-1006.0,2020-03-04,06:37:35,6,A,-25.407925407925404,True
3131,3131,2020-03-03 16:27:43,6.55,4.4,6238,1285,1,client,finished,1,upfront,4114.0,789.0,,167,finished,finished,0,-11.0,2020-03-03,16:27:43,16,C,-32.82442748091602,True
1133,1133,2020-02-13 08:27:59,11.63,11.0,16411,1865,1,client,finished,1,upfront,14576.0,1868.0,,2689,finished,finished,0,1.0,2020-02-13,08:27:59,8,B,-5.4170249355116145,False
3907,3907,2020-03-11 16:35:07,4.25,4.7,1539,315,1,client,finished,1,upfront,2215.0,448.0,,964,finished,finished,0,-72.0,2020-03-11,16:35:07,16,C,10.58823529411765,False
3558,3558,2020-03-08 00:09:32,2.5,2.5,1220,185,1,client,finished,1,upfront,1180.0,153.0,,1313,finished,finished,0,-1000.0,2020-03-08,00:09:32,0,A,0.0,False
1621,1621,2020-02-17 11:49:47,18060.54,18000.0,14055,2131,1,client,finished,1,upfront,14766.0,1814.0,,1340,finished,finished,1,,2020-02-17,11:49:47,11,B,-0.33520592407536465,False
3437,3437,2020-03-07 00:11:11,8.19,7.2,12020,975,1,driver,finished,3,upfront,9908.0,910.0,,424,finished,finished,0,,2020-03-07,00:11:11,0,A,-12.08791208791208,False
2037,2037,2020-02-21 15:46:09,8.7,6.4,3875,1239,1,client,finished,1,upfront,3350.0,752.0,,3722,finished,finished,0,-260.0,2020-02-21,15:46:09,15,C,-26.436781609195393,True
3229,3229,2020-03-05 05:05:15,7.42,7.0,10121,987,1,driver,finished,2,upfront,9177.0,991.0,,189,finished,finished,0,-40.0,2020-03-05,05:05:15,5,A,-5.660377358490566,False
2993,2993,2020-03-01 19:43:59,4.35,4.4,4389,427,1,client,finished,1,upfront,4364.0,455.0,,820,finished,finished,0,0.0,2020-03-01,19:43:59,19,D,1.1494252873563382,False
3691,3691,2020-03-09 12:44:10,11.19,7.4,11475,1467,1,client,finished,1,upfront,9918.0,1026.0,,714,finished,finished,0,,2020-03-09,12:44:10,12,B,-33.86952636282394,True
4084,4084,2020-03-13 11:15:59,7.33,6.1,9938,977,1,client,finished,1,upfront,7673.0,880.0,,1164,finished,finished,0,-40.0,2020-03-13,11:15:59,11,B,-16.780354706684864,False
14,14,2020-02-02 02:56:28,12341.46,7500.0,8207,1883,1,client,finished,1,upfront,4946.0,781.0,,1530,finished,finished,0,,2020-02-02,02:56:28,2,A,-39.22923219781128,True
326,326,2020-02-05 09:29:43,2.59,3.0,3673,382,1,client,finished,1,upfront,4286.0,510.0,,1724,finished,finished,0,0.0,2020-02-05,09:29:43,9,B,15.830115830115837,False
